CENTENÁRIO;;;;
12;;"SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ VOTARIA A PREFEITO OU PREFEITA DO
MUNICÍPIO? ESTIMULADA";30;100.00%
;12.1;LAURA ARAUJO;5;16.67%
;12.2;TXAI (ORABOLAS);5;16.67%
;12.3;JULIA HORTA;2;6.67%
;12.4;MARTA GERVÁSIO;2;6.67%
;12.5;TÃOZINHO;0;0.00%
;12.6;QUERALA DA CENIBRA;1;3.33%
;12.7;MORIÁ;1;3.33%
;12.8;ANTÔNIO PIMENTEL;3;10.00%
;12.9;ARTUR MOREIRA;2;6.67%
;12.1;NÃO SABE/N. RESP.;9;30.00%
13;;"SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ NÃO VOTARIA DE JEITO NENHUM A PREFEITO OU
PREFEITA DO MUNICÍPIO?";30;100.00%
;13.1;LAURA ARAUJO;10;33.33%
;13.2;TXAI (ORABOLAS);0;0.00%
;13.3;JULIA HORTA;1;3.33%
;13.4;MARTA GERVÁSIO;0;0.00%
;13.5;TÃOZINHO;3;10.00%
;13.6;QUERALA DA CENIBRA;0;0.00%
;13.7;MORIÁ;1;3.33%
;13.8;ANTÔNIO PIMENTEL;1;3.33%
;13.9;ARTUR MOREIRA;0;0.00%
;13.1;NÃO SABE/N. RESP.;14;46.67%
14;;"SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ VOTARIA A
VEREADOR? ESPONTÂNEA";30;100.00%
;14.1.1;RONALDINHO;2;6.67%
;14.1.2;TÃOZINHO;1;3.33%
;14.1.3;GLADESTONE;1;3.33%
;14.1.4;SANDRA BUENO;1;3.33%
;14.1.5;FABRICIO;1;3.33%
;14.1.6;EDUARDO RIBEIRO;1;3.33%
;14.2;NÃO SABE/N. RESP.;23;76.67%
15;;"QUEM VOCÊ CONSIDERA A MAIOR LIDERANÇA DO
BAIRRO QUE MORA? ESPONTÂNEA";30;100.00%
;15.1.1;FABRICIO;2;6.67%
;15.1.2;PADRE RAFAEL;1;3.33%
;15.1.3;JOSE HILARIO;1;3.33%
;15.1.4;MAGÃO;1;3.33%
;15.1.5;TOQUIM (BAIANO);1;3.33%
;15.2;NÃO SABE/N. RESP.;24;80.00%
