SERRA;;;;
11;;SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ VOTARIA A PREFEITO OU PREFEITA? ESPONTÂNEA;15;100.00%
;11.1;LAURA ARAUJO;2;13.33%
;11.2;TXAI (ORABOLAS);2;13.33%
;11.3;TÃOZINHO;3;20.00%
;11.4;NUCÃO;1;6.67%
;11.5;NÃO SABE / N. RESP.;7;46.67%
12;;"SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ VOTARIA A PREFEITO OU PREFEITA DO
MUNICÍPIO? ESTIMULADA";15;100.00%
;12.1;LAURA ARAUJO;2;13.33%
;12.2;TXAI (ORABOLAS);3;20.00%
;12.3;JULIA HORTA;0;0.00%
;12.4;MARTA GERVÁSIO;0;0.00%
;12.5;TÃOZINHO;3;20.00%
;12.6;QUERALA DA CENIBRA;0;0.00%
;12.7;MORIÁ;0;0.00%
;12.8;ANTÔNIO PIMENTEL;0;0.00%
;12.9;ARTUR MOREIRA;0;0.00%
;12.1;NÃO SABE/N. RESP.;7;46.67%
13;;"SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ NÃO VOTARIA DE JEITO NENHUM A PREFEITO OU
PREFEITA DO MUNICÍPIO?";15;100.00%
;13.1;LAURA ARAUJO;3;20.00%
;13.2;TXAI (ORABOLAS);0;0.00%
;13.3;JULIA HORTA;4;26.67%
;13.4;MARTA GERVÁSIO;0;0.00%
;13.5;TÃOZINHO;0;0.00%
;13.6;QUERALA DA CENIBRA;0;0.00%
;13.7;MORIÁ;0;0.00%
;13.8;ANTÔNIO PIMENTEL;0;0.00%
;13.9;ARTUR MOREIRA;0;0.00%
;13.1;NÃO SABE/N. RESP.;8;53.33%
14;;"SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ VOTARIA A
VEREADOR? ESPONTÂNEA";15;100.00%
;14.1.1;MORIÁ;1;6.67%
;14.1.2;RONALDINHO;1;6.67%
;14.1.3;TÃOZINHO;3;20.00%
;14.1.4;BRUNO PDT;1;6.67%
;14.2;NÃO SABE/N. RESP.;9;60.00%
15;;QUEM VOCÊ CONSIDERA A MAIOR LIDERANÇA DO BAIRRO QUE MORA? ESPONTÂNEA;15;100.00%
;15.1.1;TÃOZINHO;1;6.67%
;15.2;NÃO SABE/N. RESP.;14;93.33%
